recall: 95.484950, precision: 61.200429, f_1 measure: 74.591770
recall: 95.574163, precision: 57.606345, f_1 measure: 71.884840
recall: 100.000000, precision: 77.547496, f_1 measure: 87.354086
recall: 71.545455, precision: 62.709163, f_1 measure: 66.836518
recall: 59.834123, precision: 57.714286, f_1 measure: 58.755090
recall: 83.856502, precision: 89.473684, f_1 measure: 86.574074
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 7.058824, precision: 12.857143, f_1 measure: 9.113924
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 81.558935, precision: 66.203704, f_1 measure: 73.083475
recall: 85.384615, precision: 33.068520, f_1 measure: 47.673586
recall: 100.000000, precision: 67.622951, f_1 measure: 80.684597
recall: 100.000000, precision: 16.594641, f_1 measure: 28.465530
recall: 98.689956, precision: 74.464580, f_1 measure: 84.882629
recall: 93.782929, precision: 70.747218, f_1 measure: 80.652469
recall: 98.832685, precision: 75.972084, f_1 measure: 85.907554
recall: 32.128184, precision: 50.779221, f_1 measure: 39.355813
recall: 54.356636, precision: 71.295681, f_1 measure: 61.684392
recall: 77.671233, precision: 65.930233, f_1 measure: 71.320755
recall: 46.062992, precision: 8.204769, f_1 measure: 13.928571
recall: 100.000000, precision: 27.263374, f_1 measure: 42.845594
recall: 38.235294, precision: 5.942857, f_1 measure: 10.286845
recall: 100.000000, precision: 30.272788, f_1 measure: 46.475996
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 80.894309, precision: 63.987138, f_1 measure: 71.454219
recall: 100.000000, precision: 47.053571, f_1 measure: 63.995143
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 89.230769, precision: 12.860310, f_1 measure: 22.480620
recall: 100.000000, precision: 59.293873, f_1 measure: 74.445893
recall: 98.929336, precision: 47.142857, f_1 measure: 63.856254
recall: 100.000000, precision: 77.857143, f_1 measure: 87.550201
recall: 50.476190, precision: 43.265306, f_1 measure: 46.593407
recall: 83.218391, precision: 72.159468, f_1 measure: 77.295374
recall: 30.201342, precision: 91.836735, f_1 measure: 45.454545
recall: 95.406360, precision: 18.815331, f_1 measure: 31.431898
recall: 100.000000, precision: 34.285714, f_1 measure: 51.063830
recall: 100.000000, precision: 21.648352, f_1 measure: 35.591689
recall: 100.000000, precision: 17.992278, f_1 measure: 30.497382
recall: 35.882353, precision: 58.095238, f_1 measure: 44.363636
recall: 97.476341, precision: 53.926702, f_1 measure: 69.438202
recall: 88.544153, precision: 62.040134, f_1 measure: 72.959685
recall: 100.000000, precision: 63.883090, f_1 measure: 77.961783
recall: 100.000000, precision: 23.765432, f_1 measure: 38.403990
recall: 100.000000, precision: 54.061372, f_1 measure: 70.181605
recall: 100.000000, precision: 72.324723, f_1 measure: 83.940043
recall: 96.879643, precision: 57.699115, f_1 measure: 72.323905
recall: 70.864198, precision: 68.660287, f_1 measure: 69.744836
recall: 52.067183, precision: 60.601504, f_1 measure: 56.011119
recall: 83.345095, precision: 71.058965, f_1 measure: 76.713219
recall: 56.521739, precision: 22.141119, f_1 measure: 31.818182
recall: 97.154472, precision: 33.056708, f_1 measure: 49.329205
recall: 93.367347, precision: 37.423313, f_1 measure: 53.430657
recall: 97.727273, precision: 43.000000, f_1 measure: 59.722222
recall: 88.802083, precision: 40.070505, f_1 measure: 55.222672
recall: 88.472622, precision: 55.919854, f_1 measure: 68.526786
recall: 93.192869, precision: 44.677545, f_1 measure: 60.399160
recall: 85.714286, precision: 41.594454, f_1 measure: 56.009335
recall: 100.000000, precision: 28.396573, f_1 measure: 44.232602
recall: 98.960139, precision: 72.831633, f_1 measure: 83.908891
recall: 96.734694, precision: 66.510758, f_1 measure: 78.824834
recall: 100.000000, precision: 81.027668, f_1 measure: 89.519651
recall: 61.123853, precision: 76.142857, f_1 measure: 67.811705
recall: 67.766854, precision: 67.294282, f_1 measure: 67.529741
recall: 85.996956, precision: 82.481752, f_1 measure: 84.202683
recall: 93.215339, precision: 31.010795, f_1 measure: 46.539028
recall: 100.000000, precision: 29.674099, f_1 measure: 45.767196
recall: 100.000000, precision: 28.401728, f_1 measure: 44.238856
recall: 100.000000, precision: 19.729932, f_1 measure: 32.957393
recall: 100.000000, precision: 23.915344, f_1 measure: 38.599488
recall: 100.000000, precision: 44.687842, f_1 measure: 61.771385
recall: 100.000000, precision: 42.773109, f_1 measure: 59.917599
recall: 100.000000, precision: 57.906977, f_1 measure: 73.343152
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 59.523810, f_1 measure: 74.626866
recall: 70.178926, precision: 63.035714, f_1 measure: 66.415804
recall: 100.000000, precision: 55.000000, f_1 measure: 70.967742
recall: 76.367615, precision: 71.589744, f_1 measure: 73.901535
recall: 92.717087, precision: 72.747253, f_1 measure: 81.527094
recall: 78.575499, precision: 78.800000, f_1 measure: 78.687589
recall: 79.824561, precision: 23.884514, f_1 measure: 36.767677
recall: 31.388889, precision: 6.457143, f_1 measure: 10.710900
recall: 100.000000, precision: 16.176471, f_1 measure: 27.848101
recall: 100.000000, precision: 44.000000, f_1 measure: 61.111111
recall: 100.000000, precision: 20.540541, f_1 measure: 34.080717
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 51.357466, f_1 measure: 67.862481
recall: 100.000000, precision: 40.790274, f_1 measure: 57.944732
recall: 65.873016, precision: 24.702381, f_1 measure: 35.930736
recall: 100.000000, precision: 56.354680, f_1 measure: 72.085696
recall: 100.000000, precision: 57.098381, f_1 measure: 72.691241
recall: 100.000000, precision: 65.897858, f_1 measure: 79.443893
recall: 36.701209, precision: 71.428571, f_1 measure: 48.488306
recall: 72.201018, precision: 64.857143, f_1 measure: 68.332330
recall: 22.727273, precision: 100.000000, f_1 measure: 37.037037
recall: 54.512635, precision: 11.353383, f_1 measure: 18.792782
recall: 71.323529, precision: 17.321429, f_1 measure: 27.873563
recall: 33.039648, precision: 19.480519, f_1 measure: 24.509804
recall: 100.000000, precision: 19.523810, f_1 measure: 32.669323
recall: 40.090090, precision: 14.126984, f_1 measure: 20.892019
recall: 100.000000, precision: 45.174825, f_1 measure: 62.235067
recall: 82.258065, precision: 51.385390, f_1 measure: 63.255814
recall: 100.000000, precision: 49.782293, f_1 measure: 66.472868
recall: 65.196078, precision: 13.434343, f_1 measure: 22.278057
recall: 100.000000, precision: 59.500000, f_1 measure: 74.608150
recall: 98.543184, precision: 67.642857, f_1 measure: 80.220246
recall: 100.000000, precision: 72.065379, f_1 measure: 83.765112
recall: 51.817413, precision: 67.362637, f_1 measure: 58.576206
recall: 56.862745, precision: 78.122449, f_1 measure: 65.818432
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 64.971751, precision: 13.356562, f_1 measure: 22.157996
recall: 73.333333, precision: 12.500000, f_1 measure: 21.359223
recall: 100.000000, precision: 18.648649, f_1 measure: 31.435080
recall: 100.000000, precision: 22.962963, f_1 measure: 37.349398
recall: 54.285714, precision: 7.574751, f_1 measure: 13.294461
recall: 100.000000, precision: 39.340659, f_1 measure: 56.466877
recall: 100.000000, precision: 36.971429, f_1 measure: 53.984147
recall: 100.000000, precision: 9.000000, f_1 measure: 16.513761
recall: 46.120690, precision: 6.114286, f_1 measure: 10.797175
recall: 94.698085, precision: 59.262673, f_1 measure: 72.902494
recall: 90.371783, precision: 67.714286, f_1 measure: 77.419355
recall: 96.814159, precision: 71.784777, f_1 measure: 82.441598
recall: 31.720030, precision: 64.060150, f_1 measure: 42.430279
recall: 56.519453, precision: 61.428571, f_1 measure: 58.871851
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 45.136187, precision: 6.628571, f_1 measure: 11.559542
recall: 100.000000, precision: 13.313070, f_1 measure: 23.497854
recall: 44.619423, precision: 9.714286, f_1 measure: 15.954951
recall: 34.265734, precision: 8.400000, f_1 measure: 13.492428
recall: 100.000000, precision: 48.367347, f_1 measure: 65.199450
recall: 66.309013, precision: 67.912088, f_1 measure: 67.100977
recall: 100.000000, precision: 54.343220, f_1 measure: 70.418668
recall: 100.000000, precision: 53.738318, f_1 measure: 69.908815
recall: 87.958115, precision: 12.972973, f_1 measure: 22.611036
recall: 100.000000, precision: 64.656085, f_1 measure: 78.534704
recall: 96.032832, precision: 60.779221, f_1 measure: 74.443266
recall: 99.295775, precision: 79.213483, f_1 measure: 88.125000
recall: 80.098888, precision: 80.697385, f_1 measure: 80.397022
recall: 77.660594, precision: 64.285714, f_1 measure: 70.343031
recall: 65.468750, precision: 92.087912, f_1 measure: 76.529680
recall: 100.000000, precision: 17.216117, f_1 measure: 29.375000
recall: 77.372263, precision: 14.421769, f_1 measure: 24.311927
recall: 68.803419, precision: 11.500000, f_1 measure: 19.706242
recall: 100.000000, precision: 19.920635, f_1 measure: 33.223031
recall: 56.542056, precision: 14.404762, f_1 measure: 22.960152
recall: 100.000000, precision: 55.428571, f_1 measure: 71.323529
recall: 90.909091, precision: 61.224490, f_1 measure: 73.170732
recall: 58.528428, precision: 11.363636, f_1 measure: 19.032083
recall: 72.357724, precision: 8.202765, f_1 measure: 14.735099
recall: 100.000000, precision: 54.428571, f_1 measure: 70.490287
recall: 99.368421, precision: 64.217687, f_1 measure: 78.016529
recall: 100.000000, precision: 49.142857, f_1 measure: 65.900383
recall: 75.875000, precision: 86.714286, f_1 measure: 80.933333
recall: 84.863946, precision: 83.865546, f_1 measure: 84.361792
recall: 85.695097, precision: 77.568389, f_1 measure: 81.429483
recall: 41.106719, precision: 9.285714, f_1 measure: 15.149308
recall: 52.558140, precision: 8.278388, f_1 measure: 14.303797
recall: 63.716814, precision: 8.944099, f_1 measure: 15.686275
recall: 100.000000, precision: 46.493506, f_1 measure: 63.475177
recall: 63.595506, precision: 18.376623, f_1 measure: 28.513854
recall: 56.321839, precision: 46.666667, f_1 measure: 51.041667
recall: 76.744186, precision: 47.142857, f_1 measure: 58.407080
recall: 100.000000, precision: 31.948052, f_1 measure: 48.425197
recall: 100.000000, precision: 11.004016, f_1 measure: 19.826339
recall: 47.980614, precision: 17.816437, f_1 measure: 25.984252
recall: 57.967667, precision: 30.516717, f_1 measure: 39.984070
recall: 100.000000, precision: 81.443299, f_1 measure: 89.772727
recall: 68.297872, precision: 61.909354, f_1 measure: 64.946889
recall: 39.594743, precision: 68.857143, f_1 measure: 50.278164
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 19.646799, f_1 measure: 32.841328
recall: 100.000000, precision: 10.915706, f_1 measure: 19.682887
recall: 100.000000, precision: 17.345022, f_1 measure: 29.562433
recall: 100.000000, precision: 29.650794, f_1 measure: 45.739471
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 27.701863, f_1 measure: 43.385214
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 63.402062, precision: 9.761905, f_1 measure: 16.918845
recall: 94.339623, precision: 62.555853, f_1 measure: 75.228372
recall: 91.659272, precision: 66.302953, f_1 measure: 76.945996
recall: 96.263079, precision: 84.848485, f_1 measure: 90.196078
recall: 66.666667, precision: 61.528239, f_1 measure: 63.994471
recall: 56.560847, precision: 61.085714, f_1 measure: 58.736264
recall: 7.261411, precision: 100.000000, f_1 measure: 13.539652
recall: 100.000000, precision: 17.218045, f_1 measure: 29.377806
recall: 57.075472, precision: 31.428571, f_1 measure: 40.536013
recall: 89.375000, precision: 30.264550, f_1 measure: 45.217391
recall: 100.000000, precision: 30.091185, f_1 measure: 46.261682
recall: 92.741935, precision: 54.761905, f_1 measure: 68.862275
recall: 77.462437, precision: 73.650794, f_1 measure: 75.508544
recall: 98.620690, precision: 45.288994, f_1 measure: 62.072708
recall: 87.775061, precision: 78.901099, f_1 measure: 83.101852
recall: 100.000000, precision: 22.157857, f_1 measure: 36.277416
recall: 87.585266, precision: 74.477958, f_1 measure: 80.501567
recall: 93.346191, precision: 70.502549, f_1 measure: 80.331950
recall: 92.284866, precision: 82.493369, f_1 measure: 87.114846
recall: 48.901903, precision: 70.687831, f_1 measure: 57.810472
recall: 59.898734, precision: 78.604651, f_1 measure: 67.988506
recall: 36.953243, precision: 100.000000, f_1 measure: 53.964758
recall: 52.956298, precision: 15.419162, f_1 measure: 23.884058
recall: 44.705882, precision: 14.303639, f_1 measure: 21.673004
recall: 100.000000, precision: 21.500000, f_1 measure: 35.390947
recall: 99.293286, precision: 33.353116, f_1 measure: 49.933363
recall: 100.000000, precision: 20.345075, f_1 measure: 33.811231
recall: 100.000000, precision: 46.813187, f_1 measure: 63.772455
recall: 100.000000, precision: 54.217687, f_1 measure: 70.313189
recall: 100.000000, precision: 57.894737, f_1 measure: 73.333333
recall: 87.192118, precision: 12.334495, f_1 measure: 21.611722
recall: 100.000000, precision: 59.704433, f_1 measure: 74.768661
recall: 100.000000, precision: 57.593985, f_1 measure: 73.091603
recall: 100.000000, precision: 55.829596, f_1 measure: 71.654676
recall: 80.171674, precision: 80.865801, f_1 measure: 80.517241
recall: 85.421166, precision: 77.931034, f_1 measure: 81.504379
recall: 59.538275, precision: 100.000000, f_1 measure: 74.638233
recall: 91.011236, precision: 16.933798, f_1 measure: 28.554642
recall: 92.121212, precision: 10.099668, f_1 measure: 18.203593
recall: 65.697674, precision: 7.337662, f_1 measure: 13.200935
recall: 72.164948, precision: 9.756098, f_1 measure: 17.188459
recall: 68.789809, precision: 7.741935, f_1 measure: 13.917526
recall: 100.000000, precision: 45.259392, f_1 measure: 62.315271
recall: 100.000000, precision: 37.982565, f_1 measure: 55.054152
recall: 100.000000, precision: 38.857939, f_1 measure: 55.967904
recall: 100.000000, precision: 23.308271, f_1 measure: 37.804878
recall: 100.000000, precision: 55.384615, f_1 measure: 71.287129
recall: 94.047619, precision: 34.725275, f_1 measure: 50.722311
recall: 100.000000, precision: 35.500000, f_1 measure: 52.398524
recall: 70.931113, precision: 81.125541, f_1 measure: 75.686591
recall: 92.282430, precision: 81.331404, f_1 measure: 86.461538
recall: 77.830189, precision: 67.346939, f_1 measure: 72.210066
recall: 100.000000, precision: 20.178571, f_1 measure: 33.580981
recall: 97.183099, precision: 23.657143, f_1 measure: 38.051471
recall: 78.888889, precision: 10.402930, f_1 measure: 18.381877
recall: 100.000000, precision: 28.739496, f_1 measure: 44.647520
recall: 100.000000, precision: 17.803259, f_1 measure: 30.225410
recall: 100.000000, precision: 31.925466, f_1 measure: 48.399247
recall: 100.000000, precision: 20.098039, f_1 measure: 33.469388
recall: 100.000000, precision: 29.523810, f_1 measure: 45.588235
recall: 100.000000, precision: 16.988417, f_1 measure: 29.042904
recall: 100.000000, precision: 65.310734, f_1 measure: 79.015721
recall: 98.694233, precision: 64.785714, f_1 measure: 78.223372
recall: 97.535934, precision: 76.736672, f_1 measure: 85.895118
recall: 63.579605, precision: 79.350649, f_1 measure: 70.595032
recall: 88.465724, precision: 72.849462, f_1 measure: 79.901720
recall: 82.488479, precision: 85.238095, f_1 measure: 83.840749
recall: 100.000000, precision: 21.312741, f_1 measure: 35.136856
recall: 100.000000, precision: 13.449477, f_1 measure: 23.710074
recall: 100.000000, precision: 12.586873, f_1 measure: 22.359396
recall: 100.000000, precision: 15.089286, f_1 measure: 26.221877
recall: 100.000000, precision: 18.775510, f_1 measure: 31.615120
recall: 100.000000, precision: 49.632653, f_1 measure: 66.339334
recall: 100.000000, precision: 41.632653, f_1 measure: 58.789625
recall: 98.979592, precision: 21.086957, f_1 measure: 34.767025
recall: 83.663366, precision: 32.190476, f_1 measure: 46.492435
recall: 100.000000, precision: 61.290323, f_1 measure: 76.000000
recall: 100.000000, precision: 30.571429, f_1 measure: 46.827133
recall: 100.000000, precision: 40.902256, f_1 measure: 58.057631
recall: 66.041461, precision: 70.793651, f_1 measure: 68.335036
recall: 87.065369, precision: 74.612634, f_1 measure: 80.359435
recall: 79.535232, precision: 75.785714, f_1 measure: 77.615216
recall: 66.666667, precision: 0.423280, f_1 measure: 0.841220
recall: 100.000000, precision: 26.031746, f_1 measure: 41.309824
recall: 40.776699, precision: 23.333333, f_1 measure: 29.681979
recall: 100.000000, precision: 34.285714, f_1 measure: 51.063830
recall: 100.000000, precision: 20.317460, f_1 measure: 33.773087
recall: 16.287879, precision: 40.952381, f_1 measure: 23.306233
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 28.253968, f_1 measure: 44.059406
recall: 84.864865, precision: 12.123552, f_1 measure: 21.216216
recall: 100.000000, precision: 52.040816, f_1 measure: 68.456376
recall: 90.694239, precision: 37.325228, f_1 measure: 52.885444
recall: 98.688525, precision: 72.355769, f_1 measure: 83.495146
recall: 78.631579, precision: 60.979592, f_1 measure: 68.689655
recall: 73.278061, precision: 65.657143, f_1 measure: 69.258590
recall: 45.147679, precision: 81.523810, f_1 measure: 58.112695
recall: 85.338346, precision: 15.818815, f_1 measure: 26.690182
recall: 100.000000, precision: 7.922078, f_1 measure: 14.681107
recall: 93.569132, precision: 19.795918, f_1 measure: 32.678271
recall: 89.333333, precision: 20.694981, f_1 measure: 33.605016
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 95.820896, precision: 44.337017, f_1 measure: 60.623229
recall: 88.111888, precision: 58.064516, f_1 measure: 70.000000
recall: 92.282958, precision: 69.829684, f_1 measure: 79.501385
recall: 37.267081, precision: 14.285714, f_1 measure: 20.654045
recall: 99.497487, precision: 70.462633, f_1 measure: 82.500000
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 34.650456, f_1 measure: 51.467269
recall: 68.260870, precision: 61.859732, f_1 measure: 64.902852
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 83.027027, precision: 43.885714, f_1 measure: 57.420561
recall: 100.000000, precision: 33.197279, f_1 measure: 49.846782
recall: 32.727273, precision: 10.285714, f_1 measure: 15.652174
recall: 98.816568, precision: 15.391705, f_1 measure: 26.634769
recall: 33.538462, precision: 14.829932, f_1 measure: 20.566038
recall: 100.000000, precision: 28.332372, f_1 measure: 44.154676
recall: 72.580645, precision: 64.285714, f_1 measure: 68.181818
recall: 98.076923, precision: 66.090713, f_1 measure: 78.967742
recall: 100.000000, precision: 36.794872, f_1 measure: 53.795689
recall: 100.000000, precision: 12.500000, f_1 measure: 22.222222
recall: 100.000000, precision: 47.309417, f_1 measure: 64.231355
recall: 100.000000, precision: 53.419913, f_1 measure: 69.638826
recall: 81.232493, precision: 72.139303, f_1 measure: 76.416337
recall: 91.133558, precision: 70.979021, f_1 measure: 79.803440
recall: 56.300000, precision: 69.937888, f_1 measure: 62.382271
recall: 63.087248, precision: 90.384615, f_1 measure: 74.308300
recall: 50.279330, precision: 6.766917, f_1 measure: 11.928429
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 100.000000, precision: 15.712074, f_1 measure: 27.157191
recall: 100.000000, precision: 26.015038, f_1 measure: 41.288783
recall: 100.000000, precision: 14.790765, f_1 measure: 25.769956
recall: 100.000000, precision: 29.629630, f_1 measure: 45.714286
recall: 100.000000, precision: 29.464286, f_1 measure: 45.517241
recall: 96.650718, precision: 30.375940, f_1 measure: 46.224256
recall: 100.000000, precision: 4.155844, f_1 measure: 7.980050
recall: 100.000000, precision: 58.132956, f_1 measure: 73.524150
recall: 100.000000, precision: 24.489796, f_1 measure: 39.344262
recall: 98.281787, precision: 40.857143, f_1 measure: 57.719475
recall: 49.932886, precision: 88.571429, f_1 measure: 63.862661
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 84.550562, precision: 39.657444, f_1 measure: 53.991031
recall: 49.664430, precision: 8.457143, f_1 measure: 14.453125
recall: 100.000000, precision: 23.116883, f_1 measure: 37.552743
recall: 96.996997, precision: 31.822660, f_1 measure: 47.922849
recall: 100.000000, precision: 50.129870, f_1 measure: 66.782007
recall: 96.368715, precision: 30.803571, f_1 measure: 46.684709
recall: 86.348123, precision: 45.178571, f_1 measure: 59.320047
recall: 0.000000, precision: 0.000000, f_1 measure: 0.000000
recall: 97.009346, precision: 42.751236, f_1 measure: 59.348199
recall: 46.153846, precision: 12.734694, f_1 measure: 19.961612
recall: 98.899587, precision: 70.837438, f_1 measure: 82.548794
recall: 96.066746, precision: 74.285714, f_1 measure: 83.783784
recall: 97.023810, precision: 80.993789, f_1 measure: 88.287068
recall: 77.883781, precision: 88.472906, f_1 measure: 82.841328
recall: 78.521537, precision: 82.006079, f_1 measure: 80.225989
recall: 79.602356, precision: 83.474903, f_1 measure: 81.492650
recall: 97.407407, precision: 46.964286, f_1 measure: 63.373494
recall: 62.880886, precision: 13.511905, f_1 measure: 22.243998
recall: 44.876325, precision: 13.956044, f_1 measure: 21.290863
recall: 68.459658, precision: 24.242424, f_1 measure: 35.805627
recall: 81.481481, precision: 62.857143, f_1 measure: 70.967742
recall: 100.000000, precision: 50.935961, f_1 measure: 67.493473
recall: 100.000000, precision: 53.713768, f_1 measure: 69.888038
recall: 100.000000, precision: 59.435173, f_1 measure: 74.557166
recall: 100.000000, precision: 15.970696, f_1 measure: 27.542641
recall: 100.000000, precision: 59.613319, f_1 measure: 74.697174
recall: 98.573466, precision: 65.809524, f_1 measure: 78.926328
recall: 99.730094, precision: 72.450980, f_1 measure: 83.929585
recall: 72.543618, precision: 75.238095, f_1 measure: 73.866293
recall: 85.538462, precision: 70.084034, f_1 measure: 77.043880
recall: 85.045045, precision: 81.944444, f_1 measure: 83.465959
recall: 65.836299, precision: 13.214286, f_1 measure: 22.010708
recall: 66.896552, precision: 19.795918, f_1 measure: 30.551181
recall: 100.000000, precision: 19.860627, f_1 measure: 33.139535
recall: 100.000000, precision: 19.699248, f_1 measure: 32.914573
recall: 100.000000, precision: 20.696864, f_1 measure: 34.295612
recall: 100.000000, precision: 46.175115, f_1 measure: 63.177806
recall: 100.000000, precision: 43.703704, f_1 measure: 60.824742
recall: 100.000000, precision: 54.409938, f_1 measure: 70.474658
recall: 38.655462, precision: 7.965368, f_1 measure: 13.208902
recall: 92.386530, precision: 64.387755, f_1 measure: 75.886951
recall: 88.810365, precision: 63.361345, f_1 measure: 73.957822
recall: 95.099338, precision: 76.709402, f_1 measure: 84.920166
recall: 60.592593, precision: 77.904762, f_1 measure: 68.166667
recall: 75.068046, precision: 78.800000, f_1 measure: 76.888765
recall: 53.680982, precision: 100.000000, f_1 measure: 69.860279
recall: 45.816733, precision: 8.214286, f_1 measure: 13.930951
recall: 36.036036, precision: 57.142857, f_1 measure: 44.198895
recall: 78.360656, precision: 56.904762, f_1 measure: 65.931034
recall: 100.000000, precision: 26.511628, f_1 measure: 41.911765
recall: 98.550725, precision: 58.285714, f_1 measure: 73.249551
recall: 64.912281, precision: 67.959184, f_1 measure: 66.400798
recall: 100.000000, precision: 59.486709, f_1 measure: 74.597701
recall: 100.000000, precision: 53.864169, f_1 measure: 70.015221
recall: 48.818898, precision: 16.870748, f_1 measure: 25.075834
recall: 91.457286, precision: 72.625698, f_1 measure: 80.960854
recall: 98.405467, precision: 69.789984, f_1 measure: 81.663516
recall: 96.625000, precision: 49.838814, f_1 measure: 65.759251
recall: 67.517815, precision: 79.233449, f_1 measure: 72.907983
recall: 70.731707, precision: 77.333333, f_1 measure: 73.885350
recall: 55.788313, precision: 85.042017, f_1 measure: 67.376831
recall: 71.544715, precision: 27.936508, f_1 measure: 40.182648
recall: 58.724832, precision: 22.786458, f_1 measure: 32.833021
recall: 73.972603, precision: 66.122449, f_1 measure: 69.827586
recall: 100.000000, precision: 47.571429, f_1 measure: 64.472410
recall: 97.124601, precision: 19.301587, f_1 measure: 32.203390
recall: 95.724466, precision: 43.852013, f_1 measure: 60.149254
recall: 61.564626, precision: 73.877551, f_1 measure: 67.161410
recall: 96.354992, precision: 35.124206, f_1 measure: 51.481795
recall: 76.875000, precision: 9.498069, f_1 measure: 16.907216
recall: 100.000000, precision: 65.089286, f_1 measure: 78.853434
recall: 98.651961, precision: 62.162162, f_1 measure: 76.267172
recall: 98.738739, precision: 80.116959, f_1 measure: 88.458434
recall: 68.778281, precision: 80.423280, f_1 measure: 74.146341
recall: 75.000000, precision: 61.993355, f_1 measure: 67.879229
recall: 57.602664, precision: 92.678571, f_1 measure: 71.047228
recall: 80.568720, precision: 13.492063, f_1 measure: 23.113528
recall: 74.157303, precision: 37.714286, f_1 measure: 50.000000
recall: 29.641694, precision: 21.666667, f_1 measure: 25.034388
recall: 34.333333, precision: 32.698413, f_1 measure: 33.495935
recall: 29.889299, precision: 28.928571, f_1 measure: 29.401089
recall: 82.939633, precision: 60.190476, f_1 measure: 69.757174
recall: 86.935867, precision: 58.095238, f_1 measure: 69.647954
recall: 38.977636, precision: 19.365079, f_1 measure: 25.874867
recall: 100.000000, precision: 21.413428, f_1 measure: 35.273574
recall: 96.188748, precision: 70.385126, f_1 measure: 81.288344
recall: 89.966555, precision: 65.877551, f_1 measure: 76.060320
recall: 78.744939, precision: 62.640902, f_1 measure: 69.775785
recall: 70.652174, precision: 75.446429, f_1 measure: 72.970639
recall: 72.760964, precision: 76.493506, f_1 measure: 74.580563
recall: 68.322981, precision: 57.692308, f_1 measure: 62.559242
recall: 100.000000, precision: 16.722689, f_1 measure: 28.653708
recall: 100.000000, precision: 17.289720, f_1 measure: 29.482072
recall: 100.000000, precision: 20.162482, f_1 measure: 33.558697
recall: 100.000000, precision: 13.179724, f_1 measure: 23.289902
recall: 34.803922, precision: 5.800654, f_1 measure: 9.943978
recall: 97.093023, precision: 43.376623, f_1 measure: 59.964093
recall: 100.000000, precision: 31.111111, f_1 measure: 47.457627
recall: 100.000000, precision: 61.818182, f_1 measure: 76.404494
recall: 51.219512, precision: 23.076923, f_1 measure: 31.818182
recall: 82.573727, precision: 63.439753, f_1 measure: 71.753058
recall: 91.601562, precision: 61.467890, f_1 measure: 73.568627
recall: 93.472585, precision: 44.472050, f_1 measure: 60.269360
recall: 69.082126, precision: 75.661376, f_1 measure: 72.222222
recall: 70.373134, precision: 69.084249, f_1 measure: 69.722736
recall: 26.104418, precision: 74.285714, f_1 measure: 38.632987
recall: 56.610169, precision: 25.112782, f_1 measure: 34.791667
recall: 55.516014, precision: 10.129870, f_1 measure: 17.133443
recall: 93.622449, precision: 58.253968, f_1 measure: 71.819961
recall: 100.000000, precision: 42.666667, f_1 measure: 59.813084
recall: 100.000000, precision: 23.129252, f_1 measure: 37.569061
recall: 87.267081, precision: 36.493506, f_1 measure: 51.465201
recall: 58.579882, precision: 70.714286, f_1 measure: 64.077670
recall: 96.069182, precision: 35.014327, f_1 measure: 51.322974
recall: 74.248927, precision: 41.190476, f_1 measure: 52.986217
recall: 97.280967, precision: 73.938002, f_1 measure: 84.018265
recall: 91.437980, precision: 64.324324, f_1 measure: 75.521306
recall: 99.550562, precision: 76.116838, f_1 measure: 86.270691
recall: 66.818182, precision: 81.290323, f_1 measure: 73.347193
recall: 79.279279, precision: 80.503145, f_1 measure: 79.886525
recall: 31.138790, precision: 100.000000, f_1 measure: 47.489824
recall: 53.441296, precision: 11.428571, f_1 measure: 18.830243
recall: 64.761905, precision: 32.380952, f_1 measure: 43.174603
recall: 66.871166, precision: 24.914286, f_1 measure: 36.303081
recall: 100.000000, precision: 28.632219, f_1 measure: 44.517958
recall: 29.824561, precision: 34.000000, f_1 measure: 31.775701
recall: 100.000000, precision: 60.102302, f_1 measure: 75.079872
recall: 100.000000, precision: 45.108136, f_1 measure: 62.171753
recall: 72.168285, precision: 71.589085, f_1 measure: 71.877518
recall: 97.777778, precision: 14.111610, f_1 measure: 24.663677
recall: 100.000000, precision: 74.193548, f_1 measure: 85.185185
